C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score
YIPF5,-0.29797727,0.7781329278337447,-0.7316615,UBE2R2,-0.2833735,0.0011788330794958236,-3.6806102,HMGXB4,-0.17220898,1.541463575662509e-15,-8.174883,APIP,-0.5543166,3.475369207138559e-10,-6.4849877,AMD1,-1.0447565,1.0248438849239428e-20,-9.4945545,TNIP1,-0.29165524,0.22401151213988432,-1.6749548,RAPGEF4,-2.028318,0.9563450199646704,-0.5299945,RBM7,-0.038937714,0.01103807270783332,-2.9308236,HPD,-22.456322,1.0,-0.49671808,TRIM35,-0.923171,2.2640564415237534e-11,-6.9085674,ASCC1,-0.42913234,0.002953059885983709,-3.3787298,TSPAN5,-2.2004116,0.8069149941892674,-0.73745507,DRD2,-24.94569,1.0,-0.60841715,GULP1,-21.213722,1.0,-0.10152416,PAN3,-0.9857121,1.0,-0.020085542,NUP85,-0.33944234,0.5157182639439841,-1.6134372
GLTP,-0.4556293,0.7775599236983446,-0.7323627,HPS3,-0.8979189,0.0011705880757933611,-3.6824708,VPS13D,-0.8497932,1.5275199043822853e-15,-8.176013,SPG7,-0.4429335,3.4075755845481804e-10,-6.48799,DYRK2,-1.6378038,9.871424179825737e-21,-9.498486,PRMT6,-0.782581,0.22395216368810852,-1.6751448,L1CAM,-22.231068,0.9551001429511382,-0.5312665,TROAP,-0.3274774,0.011037263848030257,-2.9309025,FBLN7,-22.230095,1.0,-0.49671808,RABL3,-0.5340152,2.2327046381319302e-11,-6.9105816,TSSC4,-0.36563998,0.002946976623004794,-3.379418,ARHGEF39,-1.1390245,0.8065903357682555,-0.7378335,REV3L,-0.06530108,1.0,-0.6089598,YY2,-21.551294,1.0,-0.10152416,CABP7,-18.086775,1.0,-0.02060123,EIPR1,-0.470909,0.5156827323712976,-1.6138005
IGLON5,-0.9324711,0.7767992198769048,-0.7332476,KLHL5,-1.079688,0.0011628687795985965,-3.684228,TLR6,-3.780128,1.49103464743406e-15,-8.178962,ZDHHC5,-0.4538792,3.356972873593896e-10,-6.490277,PRRG4,-2.8394623,8.910566163831758e-21,-9.5091715,TLCD3A,-0.5697102,0.22309032451807564,-1.6771162,ZNF469,-20.737225,0.9551001429511382,-0.5312665,ACSM3,-0.82492656,0.011037263848030257,-2.9309266,SFXN4,-0.27157077,1.0,-0.49684706,CLASRP,-0.11896426,2.223131053263072e-11,-6.9112277,MOCS2,-0.7099766,0.002943059448008012,-3.3798451,CFAP45,-1.496675,0.8064074470417121,-0.7380788,AKIP1,-0.74796414,1.0,-0.6090394,FAM167B,-21.102098,1.0,-0.10152416,MAPK15,-18.165712,1.0,-0.02060123,TGM2,-26.874933,0.515551785853008,-1.614164
SELE,-3.3946702,0.7767166959563945,-0.7333988,REV3L,-2.9436293,0.0011628687795985965,-3.6842487,PIGK,-0.2310143,1.4896343216768508e-15,-8.17911,EHD4,-0.82091427,3.3554157227034694e-10,-6.4903793,ZBTB44,-0.43500826,8.45996366874764e-21,-9.514622,PDGFB,-3.7228174,0.22304980441750327,-1.6772661,LRRC49,-5.0252285,0.9545985819565486,-0.5319874,IFITM3,-0.08667097,0.011035818733090435,-2.9310555,RBM23,-0.22447045,1.0,-0.49760026,AGL,-0.46295074,2.2097299193474577e-11,-6.9121575,FAN1,-1.0693281,0.002941233442632924,-3.3800774,LOXHD1,-5.463446,0.8056757015713435,-0.7389867,KIAA1328,-1.0739247,1.0,-0.60924923,WDR66,-21.497396,1.0,-0.10152416,OR52N2,-18.599766,1.0,-0.02060123,XRCC1,-0.39393342,0.515551785853008,-1.6142286
CDC20,-0.63310784,0.776425038824154,-0.7337546,TRMT1L,-2.7038505,0.0011592323526219677,-3.6851687,SLC22A4,-1.4095913,1.4629132196737916e-15,-8.181326,TRRAP,-0.41233099,3.350406725101106e-10,-6.4906373,ZNF3,-1.143431,8.405780562409539e-21,-9.515317,PPP1R16B,-1.8824381,0.22253356281978576,-1.6785003,ABCB9,-1.0653361,0.9544526390011676,-0.5322301,MTG2,-0.51300937,0.010961590582196385,-2.9332073,LAMC2,-2.194872,1.0,-0.49768537,DYNC1LI2,-0.18742599,2.2059577076759586e-11,-6.9124365,PLRG1,-0.34998503,0.00293898674258851,-3.3803492,PDCD11,-0.5564159,0.8034803741802106,-0.7412719,BBS10,-23.89699,1.0,-0.60973406,FRMD6,-3.0153222,1.0,-0.101782426,RAB25,-16.955702,1.0,-0.02060123,MZT1,-0.3085474,0.5149887473511108,-1.6149635
DBNDD1,-21.151985,0.7756767916349646,-0.7346982,DDAH2,-0.27276134,0.001154977645893274,-3.6861765,YIPF1,-1.3605194,1.4090636702204746e-15,-8.185878,ALDH6A1,-1.6105735,3.3487928243727964e-10,-6.490742,TPCN1,-3.266093,8.259206978136027e-21,-9.517173,CLYBL,-2.3601308,0.22237479285755107,-1.6789047,DPF3,-1.9883242,0.9528419947211084,-0.5337556,SLAIN2,0.037221406,0.010923735703059103,-2.9343374,HSPB8,-22.447844,1.0,-0.49861395,CCNG1,-0.3448447,2.185193909120098e-11,-6.9138136,ING3,-0.28601348,0.00293898674258851,-3.380369,KDELR3,-1.0454175,0.802923621149758,-0.7419427,EZH1,-0.9010995,1.0,-0.6098426,SNCG,-21.197449,1.0,-0.1020585,HEATR4,-18.320831,1.0,-0.02060123,CRACR2B,-1.3864757,0.5148217444795021,-1.6152542
TNFRSF11A,-2.130012,0.7741557983725001,-0.7362582,MBD1,-2.021799,0.00114758758281919,-3.687882,CSK,-0.11851768,1.408684855375064e-15,-8.185945,C2orf74,-1.1605357,3.344902075818891e-10,-6.49095,PRDM2,-0.28625405,8.024908963269202e-21,-9.520217,RARA,-0.3169046,0.22120831990026762,-1.6814803,DKK1,-2.2880952,0.9527675721560345,-0.5339749,USP7,-0.029713878,0.010860894006579878,-2.9361835,MGP,-3.286801,1.0,-0.49886674,COL23A1,-2.1714525,2.1802101775313315e-11,-6.9141736,LY75,-0.97368085,0.0029358090362421032,-3.38077,MDFI,-5.2125053,0.802923621149758,-0.7420434,PPP1R27,-24.000269,1.0,-0.6103925,B9D2,-0.52832425,1.0,-0.10212974,PRF1,-19.025364,1.0,-0.02060123,NIBAN2,-0.8375518,0.5148217444795021,-1.615335
PRSS36,-1.22326,0.7739855484372092,-0.7364954,MICALL2,-2.9229987,0.00114758758281919,-3.6879337,TREML2,-1.0941219,1.3980416158055807e-15,-8.1868925,RUNX1,-0.41757807,3.2077068699583e-10,-6.4973216,PRSS57,-4.4754205,7.959301831618868e-21,-9.521096,AUH,-0.7040595,0.2207602050221589,-1.6826373,ARHGAP10,-0.69502306,0.9519478015336015,-0.5347891,ZNF335,-0.0567574,0.01076926370442745,-2.9388666,KIAA1549L,-22.275244,1.0,-0.50050986,WBP11,-0.013051267,2.1278513417468207e-11,-6.9176555,DAGLB,-0.34483048,0.002931157719433385,-3.3812673,ORC3,-0.6872554,0.8004633343521242,-0.7446275,ZMYND15,-24.299202,1.0,-0.61105096,ZNF568,0.016180804,1.0,-0.102307856,GPR32,-18.039446,1.0,-0.02060123,ACTR8,-1.589662,0.5146233811266192,-1.6157064
SOX17,-3.8387785,0.7738445650416891,-0.7367143,MADD,-0.9650812,0.0011457165663635047,-3.68844,PEX13,-0.54042125,1.3890052001525126e-15,-8.187708,SLC25A32,-0.64583105,3.205958893682569e-10,-6.497436,DDHD2,-2.3392854,7.953020496906102e-21,-9.521205,CHST7,-1.4503984,0.22041952440156815,-1.6834373,SLC22A13,-1.6583304,0.9518953454815162,-0.5349124,AP5M1,-0.08423055,0.010745834084380184,-2.9396536,SAT2,-0.36311513,1.0,-0.5015106,ATP8B3,-2.0057132,2.1173733391552463e-11,-6.918391,LSG1,-0.45087168,0.0029253230049538464,-3.3818765,PAM16,-0.5040927,0.7990864827169541,-0.74615586,SDF2,-0.4440864,1.0,-0.61105824,TPH1,-21.687283,1.0,-0.10259283,ZNF853,-17.918568,1.0,-0.02060123,C9orf72,-0.47135624,0.5146233811266192,-1.6158357
TRO,-0.7754916,0.7736370809771935,-0.737048,PCNA,-2.2615507,0.0011453403562203153,-3.6885953,IGFBP7,-0.98892814,1.3745936068814331e-15,-8.188998,CHCHD7,-0.44945458,3.197926550788708e-10,-6.497846,RAB12,-0.8356504,7.489017787568217e-21,-9.527476,CLIC2,-1.7948215,0.22036358367705128,-1.6836845,NCKAP5,-20.427504,0.9516906673980206,-0.5351729,DDB1,-0.066492036,0.010727753746403335,-2.9402316,SLC9A4,-3.6216223,1.0,-0.5029783,NRIP1,-0.30460593,2.107222185248787e-11,-6.9191084,HTRA2,-1.115093,0.0029217357385474155,-3.3822753,EMCN,-3.2514448,0.7985429601951596,-0.7468055,ARFGAP2,-0.6743217,1.0,-0.6117239,UBAP1L,-21.331861,1.0,-0.10259283,WNT1,-17.866915,1.0,-0.02060123,CACTIN,-0.11095221,0.5143997516984501,-1.616288
PLSCR4,-1.2835063,0.7736344035330166,-0.737121,FASN,-0.4164651,0.001142617879109414,-3.6892724,TRMT1,-0.71230817,1.3517228298767755e-15,-8.191052,DPCD,-4.137648,3.1607840049149285e-10,-6.4996367,FRG1,-0.7586114,7.342273079365497e-21,-9.529557,TUSC2,-0.3864332,0.22014994008798383,-1.6842102,USP2,-1.6342528,0.950998983352961,-0.53587186,CFAP410,-0.82089114,0.010720835310143636,-2.9404874,KRT8,-0.63012177,1.0,-0.5037625,DCAKD,-0.7112504,2.103430871461551e-11,-6.9194,ZNF143,-0.8650788,0.0029217357385474155,-3.3823016,ETHE1,-0.32306424,0.7972706046538715,-0.74815357,FGFR1OP,-0.7565654,1.0,-0.61237514,UGT3A2,-21.342978,1.0,-0.10259283,C16orf96,-18.172754,1.0,-0.02060123,FBXO22,-1.1370124,0.5143997516984501,-1.6163121
MEF2C,-0.6988016,0.7731477226486662,-0.7377752,LONRF3,-1.8274177,0.001142617879109414,-3.6892982,SRPRB,-0.56274664,1.3290371075555144e-15,-8.193124,THG1L,-4.0245028,3.076938946951601e-10,-6.503713,ACO1,-1.5043914,7.219654913053245e-21,-9.531332,ICAM5,-3.431219,0.22014994008798383,-1.6842358,PHLDB2,-1.1623764,0.950998983352961,-0.5358787,GRK2,-0.099016614,0.010493082757465263,-2.9474132,MSS51,-0.65395397,1.0,-0.5046627,SPTAN1,-0.16857854,2.0812817293417637e-11,-6.920936,VPS11,-0.21351264,0.002913387753271723,-3.3831847,ADGRF5,-4.3114157,0.7972706046538715,-0.74816334,DCAF1,-0.02255337,1.0,-0.6123896,AL162231.1,-21.271181,1.0,-0.10259283,CRB1,-17.628843,1.0,-0.02060123,RAC1,-0.074371755,0.5143481689715474,-1.6166594
SHC4,-4.4935074,0.7731330282418983,-0.73796415,SRC,-1.102489,0.0011425870623317793,-3.6894221,CRNKL1,-0.57895356,1.3270848583278367e-15,-8.193336,NSMCE3,-0.5476211,3.0641309511238175e-10,-6.5043726,ARHGEF2,-0.3054861,7.174410983698976e-21,-9.532012,CAPNS1,-0.2165847,0.21933166482344219,-1.6861115,DENND2C,-4.0505853,0.949292202124055,-0.5375619,MICA,-0.2832193,0.01045327367187573,-2.9488683,NUP205,-0.3062576,1.0,-0.5051244,MTOR,-0.20969333,2.0810179809318614e-11,-6.9209905,USP34,-0.23176368,0.0029122299519898686,-3.3833556,PLEK2,-3.8839371,0.7968839406538306,-0.7486652,CDCA8,-0.5529241,1.0,-0.61254877,PIGBOS1,-0.7782124,1.0,-0.102895625,GABRB3,-18.255032,1.0,-0.02060123,NSUN5,-0.53870624,0.5140232604677182,-1.6172005
DISP1,-2.3531344,0.7726437944836049,-0.7385142,GTF3C5,-1.8790447,0.0011421424678812449,-3.6895928,ZNF274,-0.4354649,1.306524835142185e-15,-8.195249,C12orf4,-0.6618492,2.845681558788855e-10,-6.5156136,MBNL3,-1.833176,7.171376810208824e-21,-9.532083,F2R,-5.069918,0.21916609617711544,-1.6865343,RGS20,-21.096514,0.947693767364488,-0.53907925,RNMT,-0.14499955,0.010360848615373269,-2.9517798,GBP3,-0.22805181,1.0,-0.5052766,CDC26,-0.28948528,2.0505377320868283e-11,-6.923116,ACP6,-1.3415495,0.0029069637109985376,-3.3839142,FAT1,-2.6942945,0.7955715818087001,-0.7499792,UHRF2,-0.5086649,1.0,-0.61293226,DHX38,-0.21287775,1.0,-0.10305593,TIGIT,-18.628021,1.0,-0.02060123,LIMD1,-0.29901096,0.5134590512423072,-1.6178708
PDE2A,-21.51757,0.7723500368681553,-0.7388726,GALNT14,-26.614044,0.0011392188856809333,-3.6903162,HMG20A,-0.6577955,1.2875859597461302e-15,-8.19704,SUCO,-0.4773633,2.825419726351389e-10,-6.5167184,BROX,-0.24287705,7.129439193371166e-21,-9.532718,STK25,-0.37059823,0.21900146947882895,-1.6871443,TCF7L1,-20.384668,0.947693767364488,-0.53907925,TMEM18,-0.26985887,0.010323624841631065,-2.9530032,EPM2A,-0.7166324,1.0,-0.5054752,CDC16,-0.1722503,1.9746395343350067e-11,-6.928491,PHAX,-0.48478636,0.002906017142674949,-3.3840654,WNT5B,-2.0293038,0.7955715818087001,-0.7499889,TMEM218,-0.9687987,1.0,-0.6130264,CALCRL,-4.026416,1.0,-0.10311827,TEKT1,-17.944681,1.0,-0.02060123,SLC30A1,-0.016010936,0.5121436767479409,-1.6192598
CTXN1,-2.2880766,0.7720230539623687,-0.7393339,HMMR,-2.2908614,0.0011391227459557408,-3.6904094,SCAP,-0.5762409,1.2783389969916186e-15,-8.197941,AP3B1,-0.42641452,2.773763573737158e-10,-6.51952,TARBP2,-1.2396708,7.110540566992018e-21,-9.53302,SELENOK,-0.34202325,0.2184799172020189,-1.6883428,PVALB,-5.418651,0.9470316772061514,-0.53990436,TAF6L,-1.5043764,0.010291684815287494,-2.9540155,STBD1,-0.4171019,1.0,-0.5059653,SEC11C,-0.11083617,1.9692120203617307e-11,-6.928917,NSMCE4A,-0.5899488,0.002903100780067216,-3.384403,RBM48,-1.1191577,0.7955715818087001,-0.7500295,CLUH,-0.60716134,1.0,-0.61324346,SUSD5,-21.543732,1.0,-0.103127174,NKX2-3,-17.696095,1.0,-0.02060123,ZNF700,-0.11686749,0.5118451034562446,-1.619809
ADAMTS14,-2.930353,0.7700095715757289,-0.7416616,CHCHD1,-0.48705384,0.001137823815484467,-3.690771,IMPA1,-0.05454984,1.227936594192124e-15,-8.202811,FMNL3,-0.7370106,2.658442293768521e-10,-6.525919,VAMP7,-0.33365,7.005085513089415e-21,-9.534597,CCNB1IP1,-0.39982545,0.21826505180900982,-1.6888742,SAMD5,-1.0734327,0.9468211202319657,-0.54017025,COA6,-0.07230779,0.010289151187960643,-2.9541476,NOS1AP,-21.795122,1.0,-0.50619745,MSRB2,-0.1154513,1.9553883307283634e-11,-6.92995,CCL23,-2.5569818,0.0029015533371062547,-3.3846111,NLRP2,-0.7460999,0.7941520046375045,-0.75161475,FZD5,-1.9609705,1.0,-0.6134605,GPR171,-22.65741,1.0,-0.103127174,CLCN1,-17.450703,1.0,-0.02060123,ID1,-1.6313598,0.5118055630820038,-1.6199787
GRHL1,-2.4559035,0.7700095715757289,-0.74168503,EIF4H,-0.25414065,0.0011323760792957694,-3.692063,RB1,-0.17769772,1.198703872695464e-15,-8.205741,TMEM94,-0.6781824,2.5710372251659227e-10,-6.53096,MYO15B,-0.89346164,6.94943570613928e-21,-9.535451,CCDC169,-1.9877763,0.2180267873965686,-1.689457,RIMS3,-3.4175105,0.9447480263883599,-0.54219335,P2RY11,-0.45634708,0.010279742047032704,-2.954542,TPD52L1,-1.1341978,1.0,-0.50659984,MFSD12,-0.25184077,1.8966576049187938e-11,-6.934299,ZNF217,-0.19300614,0.002895912034865044,-3.3852072,NAV3,-3.2248957,0.7938259991188724,-0.7519964,ATAT1,-1.2212148,1.0,-0.6135835,ALOX15B,-21.70239,1.0,-0.10366151,HSD3B2,-18.958357,1.0,-0.02060123,BECN1,-0.20120296,0.5114060314510611,-1.6206247
POPDC2,-1.2564553,0.7700040464544626,-0.7418076,TREML2,-3.9600773,0.0011242061775873194,-3.6939754,CIAO2B,-0.7346491,1.183304709210949e-15,-8.207329,BTK,-1.0864719,2.5117911838476386e-10,-6.534483,BCL7B,-0.28192598,6.76804499245855e-21,-9.538221,ATG101,-0.3868808,0.2174868398912056,-1.6907628,CACHD1,-21.123251,0.9440388061244207,-0.5429856,LRRC59,-0.083709486,0.010272752727415886,-2.9548638,PTPN5,-1.5735584,1.0,-0.50716215,NOC2L,-0.2674083,1.890828618068338e-11,-6.9347706,BTBD10,-0.9189194,0.0028823523844752168,-3.3865569,ZNF222,-1.0170454,0.7937658768293043,-0.75212634,MME,-24.98999,1.0,-0.61368483,SYNM,-21.170956,1.0,-0.10366151,VWA3A,-18.318607,1.0,-0.02060123,DCPS,0.04755855,0.5108776504636299,-1.6212627
PRSS3,-21.51045,0.7688854164664446,-0.743047,MXRA7,-0.6081758,0.0011234942284989284,-3.694208,TIMM50,-0.7188688,1.1548713903310328e-15,-8.210284,GNPNAT1,-2.4413023,2.506795270707005e-10,-6.5348134,LAPTM4A,-0.51411635,6.6622624890962046e-21,-9.539883,PDGFA,-23.525604,0.21640421462645368,-1.6934499,NACAD,-20.603838,0.9440388061244207,-0.5429856,DDX46,-0.02198002,0.010243359308610665,-2.9558039,TACC2,-3.554937,1.0,-0.5078173,SAMD9L,-0.6372984,1.890828618068338e-11,-6.9347706,MAZ,-0.960486,0.0028756428536570048,-3.387258,PHF5A,-0.5039881,0.7920752455805861,-0.7539471,CENPM,-0.28643247,1.0,-0.61368483,PLCH1,-1.2255656,1.0,-0.10408007,ARID3C,-18.127008,1.0,-0.02060123,CHD8,-0.025285488,0.5107202644238524,-1.6215453
TMCC2,-3.7667513,0.7686159278417245,-0.7434523,ACOT8,-3.2983172,0.0011226000928554664,-3.6944818,PHF5A,-0.28076857,1.1445617832423563e-15,-8.211395,HOMER3,-0.622799,2.4874819812667584e-10,-6.5360036,RPAP2,-1.2590892,6.4331160839859275e-21,-9.543538,ST14,-0.5888062,0.21620261971462418,-1.6939555,TMEM47,-20.689245,0.9440388061244207,-0.5429856,STAM,0.03302646,0.010184162410266446,-2.957703,KDR,-22.86188,1.0,-0.5080933,REXO2,-0.29486233,1.890329394641711e-11,-6.9348807,PHKG2,-0.34353483,0.0028505979232827426,-3.3897188,ZNF714,-0.7444373,0.7916176910676967,-0.7544538,ERP27,-1.4121011,1.0,-0.6139091,SEMA3D,-21.555357,1.0,-0.10419585,KREMEN2,-17.743273,1.0,-0.02060123,RAF1,-0.049985975,0.5106640169470882,-1.621731
ALOX15B,-2.9129481,0.768049662967247,-0.7440792,ZNF3,-26.3066,0.0011208856127325416,-3.694942,C18orf32,-0.079769775,1.1365234742058539e-15,-8.212276,DLG1,-0.44505736,2.473662136112518e-10,-6.53687,MORF4L2,-0.5645916,6.4331160839859275e-21,-9.543564,TNFSF14,-0.8058035,0.21587453252101124,-1.6948026,MEF2C,-1.1207185,0.9440388061244207,-0.5431199,DPH6,-0.48210385,0.010107644121633142,-2.9603074,BDNF,-1.6387149,1.0,-0.5084415,RBM25,-0.19276695,1.8827491480094675e-11,-6.935485,EPS8L2,-5.0906672,0.0028416613401552877,-3.3906412,CACNA1C,-5.3439646,0.7913674644072594,-0.754764,PPP1R3D,-0.61806506,1.0,-0.61404663,PLEKHA6,-21.739132,1.0,-0.10419585,TAF11L8,-18.754492,1.0,-0.02060123,PISD,-0.9547138,0.5103298522335844,-1.6221833
NKAPL,-0.4735457,0.7680468480521421,-0.7441522,NF2,-1.5986315,0.0011174445612597563,-3.6957946,MGAT2,-0.13569698,1.1362988851844197e-15,-8.212335,PSMD7,-0.41718766,2.471524968086914e-10,-6.5370317,TMEM9B,-0.2824988,6.3127823619534156e-21,-9.545549,GPR161,-3.691399,0.21497143804823501,-1.6968554,TMEM38A,-2.293437,0.9436087803456101,-0.54375315,CD300E,-4.089461,0.010098501421761245,-2.960642,TGFB2,-1.5804598,1.0,-0.508911,MPDU1,-0.088981725,1.8694073237698577e-11,-6.936527,HPS3,-0.47907677,0.0028415067423662637,-3.390718,ZNF547,-1.4007692,0.7912148754597899,-0.75498164,UBOX5,-0.32999045,1.0,-0.6145169,SPON2,-22.266356,1.0,-0.10473019,CRISP2,-18.33615,1.0,-0.02060123,TLE4,0.19027096,0.5103298522335844,-1.6222075
C16orf72,-0.13084382,0.7676053212166283,-0.74465656,ABHD5,-0.6334334,0.0011174445612597563,-3.6958206,TCP11L1,-0.72554404,1.1011524481440786e-15,-8.21614,FARP2,-2.5382876,2.465495585306215e-10,-6.53743,USP34,-0.28463912,6.195188685787743e-21,-9.547524,TINAGL1,-23.582193,0.21489055129081133,-1.6971554,GALM,-0.6582399,0.9432496524086335,-0.5441534,MYO1E,-1.3936274,0.010054463707968185,-2.962044,LIFR,-3.4144723,1.0,-0.5095507,GBF1,-0.3903118,1.8692269162671317e-11,-6.936577,VIRMA,-0.20757481,0.002839512844277748,-3.3909721,RFLNA,-3.883249,0.7903638115899385,-0.755862,ATG4B,-0.25238913,1.0,-0.6145459,BMP4,-21.96991,1.0,-0.10473019,KCNH1,-18.331137,1.0,-0.02060123,EHBP1,-0.1537244,0.5103298522335844,-1.6223853
ST3GAL2,-0.3359223,0.7663186981210867,-0.7460771,RBMXL1,-26.34541,0.0011174445612597563,-3.695867,ABRACL,-0.1997456,1.1011524481440786e-15,-8.216174,BCKDK,-0.46976057,2.459502828626444e-10,-6.5378265,ACTN1,-0.32743314,5.7350695359739605e-21,-9.555572,CLEC1A,-1.8020213,0.21487698271929526,-1.6972525,TPM2,-1.5517348,0.9431424000935658,-0.5443261,BUD31,0.026444115,0.010024744225380562,-2.9630113,PLEKHG5,-22.76041,1.0,-0.5099892,MIDN,-0.18415646,1.8639331974038124e-11,-6.937014,NCOA5,-0.6411651,0.0028366583014891563,-3.3913097,EXOSC4,-0.6597543,0.7900639018898473,-0.7562924,CD320,-23.751068,1.0,-0.61500174,IGFBP6,-21.513374,1.0,-0.10473019,GNLY,-17.74647,1.0,-0.02060123,COPS2,0.2282573,0.5100098477655551,-1.622886
LRGUK,-1.3796488,0.7663186981210867,-0.74609536,TERF1,-2.4413588,0.00111684424910538,-3.696146,ATP9B,-0.09048531,1.0959611194847501e-15,-8.216777,INTS13,-0.5382981,2.3901844356898914e-10,-6.542135,EIF3G,-0.78667444,5.585451407961105e-21,-9.558335,KCNMB1,-3.338777,0.21462670772507003,-1.697931,RHBDF1,-3.0722647,0.9425997531676109,-0.5448922,PSMB3,-0.24183933,0.00997254304131284,-2.964674,CEP350,-0.17516913,1.0,-0.5102265,SLC30A9,-0.16096972,1.8586918278935874e-11,-6.937448,CPSF3,-0.47766393,0.0028366583014891563,-3.3913667,PTPRR,-4.622289,0.7887616851476335,-0.7576746,CPE,-24.741398,1.0,-0.6156602,GLIS3,-21.6594,1.0,-0.10473019,OCSTAMP,-17.575567,1.0,-0.02060123,R3HCC1L,-0.2699408,0.5099200845020079,-1.623104
ADCYAP1,-22.588795,0.7654981218149861,-0.7472214,SPHK1,-2.5941043,0.001115092811662311,-3.6966164,GORASP2,-0.22093774,1.0829349942158284e-15,-8.2182455,GLS,-0.5223313,2.3547477502918964e-10,-6.5444,PARP14,-0.7782135,5.5423273569330875e-21,-9.559191,NCDN,-0.6593601,0.2144134732551833,-1.6985282,ARVCF,-1.1004819,0.9416126108951782,-0.5461299,ZNF561,-0.14676547,0.009837584329048979,-2.9690874,CPNE5,-1.3986226,1.0,-0.5104638,COA4,-0.19536585,1.7347958284034103e-11,-6.9472265,PEF1,-0.39209613,0.002818914218342255,-3.3931525,CLDN5,-2.8927064,0.7879215527639617,-0.7586913,BRCC3,-1.0872276,1.0,-0.6157832,ZNF483,-21.738297,1.0,-0.10473019,ATP12A,-18.008913,1.0,-0.02060123,RBM7,-0.4537375,0.5097882718633326,-1.6233624
FRMD5,-21.308619,0.7654981218149861,-0.7472214,ELOVL5,-0.34050643,0.0011137717178564233,-3.6970608,ETFA,-0.1317833,1.0332335379440019e-15,-8.223914,POT1,-0.82588,2.3470043040185523e-10,-6.5449247,TMEM129,-0.8283487,5.454252721544384e-21,-9.560875,WHRN,-2.1012754,0.21437731317623543,-1.698671,CAMSAP3,-3.7456167,0.9413298644376911,-0.5464945,MCM6,-0.1548144,0.009826859756065242,-2.9694786,CDH2,-1.3196074,1.0,-0.5107269,STK11IP,-0.16537385,1.7320658776155847e-11,-6.9474854,DIP2A,-0.5563054,0.002818914218342255,-3.3931546,BEND7,-1.7292925,0.7872170058476912,-0.75950664,ACSF3,-0.5131826,1.0,-0.6158628,IZUMO4,-22.0572,1.0,-0.10526452,KRT13,-18.190948,1.0,-0.02060123,URM1,-1.3640336,0.5092695395960721,-1.6239923
CLDN14,-21.790966,0.7654981218149861,-0.7472214,FOXK2,-1.0420221,0.001108093240522301,-3.6984305,OXCT1,-0.8739523,9.883902150144027e-16,-8.229266,ZNF587B,-0.77411926,2.3086287036941817e-10,-6.5474534,NELFE,-0.8063987,5.365439050416139e-21,-9.562601,PCK2,-0.5062621,0.21383529420474887,-1.6999967,DOK5,-20.541328,0.9409739405475305,-0.546892,PLIN5,-1.6137129,0.009783884999887887,-2.9709368,STK11IP,-0.17449075,1.0,-0.5116839,EFCAB11,-1.7256815,1.709821632638036e-11,-6.9493456,DCUN1D4,-0.52542466,0.0027984043895444544,-3.3952758,ADAMTS4,-3.517061,0.7871193368254896,-0.7596723,HELB,-0.6485222,1.0,-0.61608714,PHYHD1,-21.316675,1.0,-0.10526452,GGT2,-18.101036,1.0,-0.02060123,AUNIP,-25.697454,0.5092051394882996,-1.6241862
LDOC1,-2.7261443,0.7643566124389932,-0.74862635,CMAS,-0.6138904,0.001108093240522301,-3.6984513,CNPY2,-0.21137746,9.818429739639427e-16,-8.230097,GRAP2,-5.172559,2.2374812815552015e-10,-6.5521936,MED10,-0.2633902,5.333747668914885e-21,-9.563241,ADCY9,-0.58874285,0.2114759863238934,-1.7054365,NR2F1,-20.53407,0.9409739405475305,-0.546892,NEDD8,-0.03841833,0.009694005689817238,-2.973826,ZCCHC8,-0.28773412,1.0,-0.51208884,WASHC4,-0.039273627,1.6990408730539235e-11,-6.950274,FAM204A,-0.34952995,0.0027950062990859995,-3.3956702,NRXN3,-3.2271159,0.7866493296808748,-0.76019204,TMEM107,-0.9585645,1.0,-0.6165574,TRIM46,-21.56894,1.0,-0.10526452,OR10D3,-18.255709,1.0,-0.02060123,RIPOR1,-0.48823184,0.5089473923012029,-1.6245657
